Symbol	Description
AQSFF.OB	Aeroquest Intl Ltd
AQUI.OB	Aquagold Intl Inc
AQUNF.OB	Algonquin Pwr & Util
AQUS.OB	Aquasil International Inc
ARAFF.OB	Arafura Resources Nl
ARAH.OB	Aria Intl Hldgs
ARAO.OB	Aurasource Inc.
ARBI.OB	Arbios Systems Inc.
ARBV.OB	American Riviera Bnk
ARBWY.OB	African Rainbow Adr
ARCAY.OB	Arcadis Nv Ny Reg #
ARCS.OB	ARC WIRELESS
ARCUF.OB	Arcus Dev Group Inc
ARCVF.OB	Arcadis Nv
ARDM.OB	Aradigm Corp
ARDTQ.OB	Ardent Communication
AREEP.OB	Alexandria Real Est
AREM.OB	American Rare Earths
ARESF.OB	Artis Real Est In Tr
ARET.OB	Arete Industries Inc
ARFCF.OB	Alarmforce Industries Inc
ARFR.OB	Advanced Refractive
ARFXF.OB	Amorfix Life Science
ARGA.OB	Auriga Laboratories Inc.
ARGC.OB	Artepharm Global Cor
ARGEF.OB	Argex Mining Inc
ARGKF.OB	Aggreko Plc
ARGL.OB	Argyle Security Inc
ARGXF.OB	Argus Metals Corp
ARHN.OB	Archon Corporation
ARIO.OB	Ameriresource Techs
ARIS.OB	Ari Network Svcs
ARIZF.OB	Intl Krl Resources
ARKAF.OB	Arkema
ARKAY.OB	Arkema Sp Adr
ARKXF.OB	Artek Expl Ltd
ARLSF.OB	Alder Res Ltd
ARLTF.OB	Adamus Resources Ltd
ARLUF.OB	Aristocrat Leisure L
ARMC.OB	Asiarim Corporation
ARME.OB	Armor Electric Inc
ARMHF.OB	Arm Holdings Plc
ARMZF.OB	Aura Minerals Inc
ARNBF.OB	Arcan Resources Ltd
ARNGF.OB	Argonaut Gold Ltd
AROX.OB	Alderox Inc
ARREF.OB	Amerigo Resources
ARRXF.OB	Arco Res Corp.
ARSC.OB	American Securty Res
ARSEF.OB	Altai Resources Inc
ARSLF.OB	Altima Resources Ltd
ARTD.OB	Artistdirect Inc.
ARTEQ.OB	Artes Medical Inc
ARTNB.OB	Artesian Resources Corp Cl B
ARTS.OB	Artfest Intl Inc
ARUR.OB	American Res Techs
ARUXF.OB	Acrux Ltd
ARUZ.OB	Aurasound Inc
ARVCF.OB	Areva Cip [France]
ARVCY.OB	Areva Cip Unsp Adr
ARWD.OB	Arrow Resources Dev
ARWJF.OB	Aroway Minerals Inc
ARXG.OB	Aurora Gold Corp
ARXRF.OB	Alix Res Corp
ARYC.OB	Arrayit Corporation
ARYMF.OB	Argosy Minerl Ut Cda
ARZGF.OB	Assicurazioni Genera
ARZGY.OB	Assicurazioni Genera
ARZTF.OB	Aryzta Ag
ASAE.OB	Asap Expo Inc
ASAGF.OB	Australian Agricultu
ASAM.OB	Assuranceamerica Cp
ASAP.OB	Accesspoint Corp
ASAT.OB	Esat Inc
ASAZY.OB	Assa Abloy Ab
ASBFF.OB	Associated British F
ASBFY.OB	Associated Brit Food
ASBN.OB	Asb Financial New
ASBRF.OB	Asahi Breweries
ASBXL.OB	Citigroup Global Mkt
ASCBQ.OB	Ascendia Brands Inc
ASCN.OB	Absecon Bancorp
ASCO.OB	Airscooter Corp
ASCQ.OB	Ascend Acquisition Corp
ASCS.OB	American Crystal Sug
ASDG.OB	Asiana Dragons Inc.
ASDS.OB	Ascendant Solutions Inc.
ASDZF.OB	Arctic Star Diamond
ASEJF.OB	Apt Satellite Hldgs
ASEN.OB	American Standard Energy Corp
ASFJ.OB	Asfg Inc
ASFN.OB	Atlantic Southern Financial Grou
ASFX.OB	American Scientf New
ASFZ.OB	Assoc First Cap Corp
ASGLF.OB	Asahi Glass Co Ltd O
ASGLY.OB	Asahi Glass Co Ltd A
ASGMF.OB	Avino Silver & Gold
ASGXF.OB	Asia Global Crossing Ltd
ASHG.OB	Ash Grove Cement Co
ASHTF.OB	Ashted Group Plc
ASHXF.OB	Ashburton Vent Inc
ASIBY.OB	Asian Bamboo
ASIQ.OB	Asi Entertainment Inc
ASIT.OB	Robertson Global Health Solutions Corp
ASKE.OB	Alaska Pac Engy
ASLM.OB	American Silver Mini
ASLRF.OB	Arian Silver Copr
ASMFQ.OB	Ausam Energy Corp
ASMLF.OB	Asml Hldg Nv Ord Shs
ASNB.OB	Advansource Biomaterials Corpora
ASNCF.OB	A Sonic Aerospace
ASNL.OB	Asante Technologies
ASOE.OB	Apollo Solar Energy
ASOLF.OB	Ascot Res Ltd
ASOMF.OB	Asos Plc
ASOZF.OB	Asseco Poland S.A.
ASPXF.OB	Aspire Mining
ASPZ.OB	Asia Pptys Inc
ASRG.OB	American Surgical
ASTR.OB	Astralis  Ltd
ASVP.OB	American Tonerserv Corp.
ASWAY.OB	Arisawa Manufacturin
ASWRF.OB	Anglo Swiss Resource
ASXFF.OB	Asx Limited
ASXFY.OB	Asx Ltd Unsp Adr
ASXSF.OB	Alberta Star Dev
ASYI.OB	Aisystems Inc.
ASYTQ.OB	Asyst Technol Inc
ASZP.OB	Aspi Inc.
ATAAF.OB	Atacama Minerals Cor
ATADF.OB	Atac Res Ltd
ATASY.OB	Atlantia Spa Adr
ATBEF.OB	Automated Benefits
ATBIF.OB	Atrium Innovations
ATCCQ.OB	Astrocom Corp
ATCI.OB	Anticus Intl Corp
ATCN.OB	Atec Inc
ATCS.OB	Apogee Technology Inc.
ATDH.OB	Asian Trends Media
ATDPF.OB	Asterand Plc
ATERF.OB	Anterra Energy Inc
ATGFF.OB	Altagas Ltd
ATGN.OB	Altigen Communications Inc.
ATGR.OB	American Techs
ATGSF.OB	Autogrill Spa 1000 I
ATGYF.OB	Antrim Energy Inc
ATHCF.OB	Artha Res Corp
ATHOF.OB	Athabasca Oil Sands Corporation
ATHYQ.OB	Appliedtheory Cp
ATIG.OB	Atlantis Internet Gr
ATKJ.OB	Artec Inc
ATKXF.OB	Atikwa Resources Inc
ATLCY.OB	Atlas Copco Ab Ser B
ATLDF.OB	Atlanta Gold Inc
ATLGF.OB	Atlas Gold Ltd
ATLJ.OB	Asia Telecom Ltd
ATLKF.OB	Atlas Copco Ab Ser A
ATLKY.OB	Atlas Copco Ab Ser A
ATLR.OB	Cliffmont Resources Ltd.
ATMGF.OB	Ascot Mining Plc Lon
ATNAF.OB	Atna Res Ltd
ATNP.OB	Atlantis Tech Grp
ATNY.OB	Api Technologies
ATOC.OB	Atomic Paintball Inc
ATOR.OB	Astor Explorations Corp
ATPL.OB	Atlantis Plastics Inc.
ATPN.OB	Air Temp North Ameri
ATPT.OB	Alpha Tiger Property Trust Limited
ATQTF.OB	Adeptron Tech Corp
ATRGF.OB	Astur Gold Corp
ATROB.OB	Astronics Corp Cl B
ATSAF.OB	Ats Automated Toolin
ATSKF.OB	Allied Tele Sis Kk T
ATSMY.OB	Antisoma Sp Adr
ATSX.OB	Atsi Comm Inc
ATTD.OB	Attitude Drinks Inc
ATTGQ.OB	Astrata Group Incorporated
ATTUF.OB	Attunity Ltd
ATTY.OB	1-800-Attorney Inc
ATURF.OB	Athabasca Uranium
ATUSF.OB	Altius Minerals Corp
ATVYF.OB	Activenergy Inc Fd
ATWGF.OB	Atw Gold Corp
ATWOQ.OB	A21 Inc
ATWT.OB	Atwec Tech Inc
ATXDF.OB	Austex Oil Ltd
ATXMF.OB	Advantex Marketing I
ATYG.OB	Atlas Technology Grp
ATYM.OB	Asia Time Corp
AUAYF.OB	Adanac Molybdenum
AUCAF.OB	Australian Canad Oil
AUCI.OB	Auctions Intl Inc
AUCX.OB	Aucxis Corp
AUDVF.OB	Audi Ag Vormals Audi
AUGNF.OB	Augen Gold Corp
AUGT.OB	Augme Technologies
AUHEF.OB	Anhui Expressway Co
AULGF.OB	Anglogold Ltd Ord
AULO.OB	Aurelio Resource Cp
AUMY.OB	Auric Mining Company
AUNB.OB	Americas United Bk
AUNFF.OB	Aurcana Corp
AUNI.OB	American Unity Investments Inc
AURC.OB	Aurus Corp
AUSI.OB	Aura Systems Inc New
AUSVF.OB	Aura Silver Resources Inc.
AUTLF.OB	Austal Ltd
AUTLY.OB	Austal Ltd Sp Adr
AUTNF.OB	Autonomy Corp Plc
AUTO.OB	Autoinfo Inc
AUXO.OB	Auxilio Inc
AUXRF.OB	Auramax Resource Cp
AVASF.OB	Avalon Rare Metals I
AVATQ.OB	Avatex Corp Cl A
AVCP.OB	Advantage Capitl Dev
AVCS.OB	Amer Vantage Cos
AVEPY.OB	Aveng Ltd Unsp Adr
AVEVF.OB	Aveva Group Plc
AVEW.OB	Actionview Intl Inc
AVFCY.OB	Advfn Plc Sp Adr
AVFP.OB	Avis Financial Corp
AVGCF.OB	Avion Gold Corp
AVIC.OB	Avisio Inc
AVIFY.OB	Advanced Info Svc Pu
AVIIW.OB	Avi Biopharma Inc
AVIJF.OB	Avichina Inds & Tech
AVIT.OB	Avani Intl Grp New
AVIX.OB	Avix Technologies
AVLMF.OB	Anvil Mining Limited
AVLRF.OB	Avala Res Ltd
AVLS.OB	Advanced Lighting So
AVLY.OB	Allegheny Val Bcp Pa
AVMC.OB	Avinci Media Corporation
AVMD.OB	Advanced Med Inst
AVMNF.OB	Anvil Mining Ltd
AVMXF.OB	Avita Medical Ltd
AVNA.OB	Advance Nanotech
AVNDF.OB	Avenir Diversified
AVNE.OB	Aventura Equities
AVNI.OB	Arvana Inc
AVNMF.OB	Avanti Mng Inc
AVNU.OB	Avenue Group Inc.
AVNY.OB	Manaris [2010] Corp
AVNZF.OB	Avnel Gold
AVOE.OB	Avro Energy Inc.
AVOGF.OB	Avner Oil & Gas Ltd
AVOI.OB	Advanced Voice Recog
AVOP.OB	Av1 Group Inc.
AVORF.OB	Avoca Resources Ltd
AVOT.OB	American Video Telec
AVPI.OB	Avp Inc.
AVRI.OB	Averox Inc
AVRW.OB	Aventine Rnw Energy
AVSA.OB	Avisana Corp
AVSC.OB	Advanced Visual Sys
AVSFY.OB	Avi Ltd
AVSIF.OB	Advanced Vision Tech
AVSR.OB	Avistar Communications Corp
AVTC.OB	Avt Inc
AVTCD.OB	Avt Inc
AVTI.OB	Avitar Inc
AVTJ.OB	Aventura Resorts
AVTMQ.OB	Avteam Inc
AVTO.OB	Avantogen Oncology
AVVGF.OB	Avocet Mining Plc
AVVH.OB	Avvaa World Hlthcr
AVXL.OB	Anavex Life Sciences
AVXT.OB	Avax Techs Inc
AVZAQ.OB	Aviza Technology In
AWBCQ.OB	Americanwest Bncp
AWEC.OB	Ameriwest Energy Cp
AWGL.OB	Awg Ltd New
AWNE.OB	Americas Wind Energy
AWRCF.OB	Asia Pac Wire &Cable
AWRRF.OB	A&W Revenue Royalties Income Fund
AWSH.OB	American Wenshen Stl
AWSI.OB	Aria Wireless System
AWSL.OB	Atlantic Wind & Sola
AWSR.OB	America West Resourc
AWWC.OB	Access Ww Commun
AWYI.OB	Ariel Way Inc
AXAHF.OB	Axa Sa
AXAHY.OB	Axa Sa Adr
AXANF.OB	Axia Netmedia Corp
AXCG.OB	Avenue Exchange Corp
AXFOF.OB	Axfood Ab Ordinary
AXGC.OB	Axis Energy Corporation
AXGI.OB	Axium Technologies
AXIH.OB	Axion Intl Hldgs Inc
AXLE.OB	Tjt Inc
AXLFF.OB	Anderson Energy Ltd.
AXLX.OB	Axiologix Education
AXMA.OB	Axiom Management In
AXMIF.OB	Axmin Inc
AXMP.OB	Axm Pharma Inc
AXNO.OB	Asherxino Corp
AXPHF.OB	Axis Cap Hldgs Pfd B
AXPRF.OB	Amseco Expl Ltd
AXPW.OB	Axion Power Intl Inc
AXREF.OB	Amarc Resources Ltd
AXRSF.OB	Archipelago Resource
AXRX.OB	Amexdrug Cp
AXSAF.OB	Axis Ab
AXSI.OB	Axcess Intl Inc
AXSMF.OB	Alexis Minerals Corp
AXST.OB	Axesstel Inc
AXTG.OB	Axis Technologies Gr
AXTLF.OB	Axtel S A B De C V
AXVC.OB	Axial Vector Engine
AXVEF.OB	Acrex Ventures Ltd
AXXE.OB	Axxess Pharma Inc.
AYAAF.OB	Ayala Land Inc
AYEYF.OB	Argosy Enrgy Cda Ord
AYSI.OB	Alloy Steel International Inc
AYXRF.OB	Auryx Gold Corp
AYYLF.OB	Ayala Corp
AZBCF.OB	Azabache Energy Inc
AZDDF.OB	Azure Dynamics Cl A
AZGFF.OB	Azteca Gold Corp
AZGS.OB	Aztec Oil & Gas Inc
AZLCZ.OB	Aztec Land Comb Cert
AZMTF.OB	Azimut Exploration I
AZNCF.OB	Astrazeneca Plc Ord
AZNDF.OB	Astrazeneca Plc [Swe
AZNVF.OB	Arcturus Ventures In
AZSEY.OB	Allianz Se
AZTEF.OB	Tv Azteca Sa De Cv
AZUEF.OB	Azure Resources Corp
AZUMF.OB	Azumah Res Ordinary
AZZEF.OB	Antares Energy Ltd
BAANF.OB	Baan Co Nv Ny Reg Sh
BABB.OB	Bab Inc
BABWF.OB	British Airways Plc
BACHF.OB	Bank Of China Beijin
BACHY.OB	Bank Of China Ltd Ad
BACPY.OB	Bank Of Cyprus Publi
BADFF.OB	Badger Income Fund
BAEA.OB	Baeta Corp.
BAESF.OB	Bae Systems Ord Gbp
BAESY.OB	Bae Systems Spons Ad
BAFBF.OB	Balfour Beatty Plc
BAJFF.OB	Baja Mining Corp
BAKPF.OB	Baraka Petroleum Ltd
BALMF.OB	Balmoral Resources
BALOF.OB	Balda Ag Loehne
BAMXF.OB	Bayerische Motoren Werke Ag
BAMXY.OB	Bayerische Motoren W
BANAF.OB	Bandanna Energy
BANI.OB	Banneker Inc
BAOB.OB	Baraboo Bancorp Inc
BAOGF.OB	Brompton Advantaged Oil & Gas Income Fund
BAPKF.OB	Bankers Petroleum
BARA.OB	Banyan Rail Svcs Inc
BARZ.OB	Bio-Stuff
BASFY.OB	Basf Se Ads
BAYK.OB	Bay Banks Of Virgini
BAYN.OB	Bay National Corporation [Maryla
BAYRY.OB	Bayer Aktienges Ads
BAYZF.OB	Bayer Ag Ord
BAZI.OB	Bazi International Inc
BBAL.OB	New York Health Care
BBAN.OB	Broadband Wireless International Corporation
BBAVF.OB	Bba Aviation Plc
BBBC.OB	Beach Business Bk Ca
BBBI.OB	Birmingham Bloom Bsh
BBCZ.OB	Bodisen Biotech Inc
BBDA.OB	Bebida Beverage Co
BBIM.OB	Bremen Bancorp Inc M
BBLKF.OB	Brittannia Bulk Hld
BBLU.OB	Blue Earth Incorporated
BBRD.OB	Blackbird Petroleum Corporation
BBRYF.OB	Burberry Limited
BBUCQ.OB	Big Buck Brewery
BBVKF.OB	Blavod Black Vodka
BBVXF.OB	Banco Bilbao Vizcaya
BBYB.OB	Baby Bee Bright New
BCAS.OB	Broadcaster Inc
BCAUF.OB	Brilliance China Automotive Holdings Limited
BCBHF.OB	Bb Holdings Ltd
BCCI.OB	Baristas Coffee Co
BCDI.OB	Barricode Inc
BCDMF.OB	Brc Diamondcore Ltd
BCDRF.OB	Banco Santander S A
BCEKF.OB	Bear Creek Mng Corp
BCFT.OB	Bancroft Uranium Inc
BCGOF.OB	Bcgold Corp Com
BCGYF.OB	Buccaneer Energy
BCHC.OB	Bona Coffee Holdings
BCHO.OB	Bosco Holdings Inc
BCKE.OB	Brooklyn Cheesecake
BCKXF.OB	Brockman Res Ltd
BCLE.OB	Bio-Clean Intl New
BCLI.OB	Brainstorm Cell Ther
BCLYF.OB	Barclays Plc Ord
BCML.OB	Bay Commercial Bk Ca
BCNAF.OB	Barco Nv Belg Act
BCND.OB	Beacon Redevelopment
BCOE.OB	Beacon Energy Hldgs
BCPSF.OB	Banco Pastor Sa La
BCSO.OB	Bancorp Southern Ind
BCST.OB	Broadcast Intl Inc
BCTE.OB	Big Cat Energy Corp
BCUFF.OB	Bell Copper Corp
BCYIF.OB	Ishares Plc Ftse 100
BDCG.OB	Bonds.Com Group Inc
BDDD.OB	Biddeford & Saco Wat
BDEV.OB	Barratt Dev Ord
BDGN.OB	Budget Center Inc.
BDGR.OB	Black Dragon Res Cos
BDGV.OB	Bidgive Intl Inc
BDIMF.OB	Black Diamond Group
BDLF.OB	Broadleaf Capital Partners Inc.
BDNNF.OB	Boliden Ab
BDORY.OB	Banco Do Brasil Sa
BDRAF.OB	Bombardier Inc Cv A
BDRBF.OB	Bombardier Inc Cl B
BDREF.OB	Beadell Res Ltd
BDRFF.OB	Beiersdorf A G
BDRGF.OB	Bandera Gold Ltd
BDRPF.OB	Bombardier Adj Pfd
BDRSF.OB	Borders & Southern P
BDRXF.OB	Bombardier Inc
BDTE.OB	Brendan Technologies Inc
BDTTZ.OB	Key Safety Systems Inc.
BDULF.OB	Bangkok Dusit Fgn
BDUUF.OB	Bangkok Dusit Med Ut
BDVID.OB	Black Castle Developments Inc
BDVSF.OB	Bidvest Group Ltd
BDVSY.OB	Bidvest Group Ltd Sp
BDWRF.OB	Bridgewater Sys
BDYT.OB	Bodytel Scientific Inc.
BEAC.OB	Beacon Enterprise So
BEDA.OB	Bederra Corp New
BEEHF.OB	Benchmark Energy Cp
BEEI.OB	Bald Eagle Energy
BEEN.OB	Better Env Concepts
BEER.OB	Sabre Indl Inc Del
BEGI.OB	Blackstar Energy New
BEHL.OB	Biocentric Energy Ho
BEIC.OB	Beicang Iron & Steel Inc.
BEIJF.OB	Beijing North Star C
BELDF.OB	Batero Gold Corp
BELLF.OB	Belle Intl Hldg Ltd
BELLY.OB	Belle Intl Hldg Adr
BENGF.OB	Burleson Energy Ltd
BEOB.OB	Beo Bancorp [Or]
BEPTF.OB	Beach Petroleum Ltd
BERX.OB	Bering Exploration Ord
BESE.OB	Beeston Enterprises
BESIY.OB	Be Semiconductor Industries N.V.
BESN.OB	Blue Earth Solutions
BESV.OB	Blast Energy Service
BETM.OB	American Wagering Inc.
BEVFF.OB	Bennett Environmental Inc.
BEYS.OB	Best Energy Services Inc.
BEYSQ.OB	Best Energy Services Inc.
BFAR.OB	Biopharm Asia Inc.
BFCF.OB	Bfc Fin Corp Cl A #
BFCFB.OB	B F C Financial Cp B
BFDI.OB	Brekford Intl Corp
BFDRF.OB	Beaufield Resources
BFFAF.OB	Basf Se
BFFI.OB	Ben Franklin Financl
BFGIF.OB	Boyd Grp Inc Fd Tr
BFHI.OB	Bedford Holdings Inc
BFHJ.OB	Beneficial Hldgs Inc
BFIT.OB	Ronald S Laura Ent I
BFLBF.OB	Bilfinger Berger Se
BFLS.OB	Biofuels Power Corp.
BFNH.OB	Bioforce Nanosciences Holdings I
BFRE.OB	Bluefire Renewables Inc
BFSL.OB	Benjamin Frnkln [Or]
BFTC.OB	B-Fast Corp
BFTI.OB	Befut International Co Ltd
BGADF.OB	Brigadier Gold Limit
BGAIF.OB	Bio Gaia Biologics
BGAOY.OB	Belgacom Sa Unsp Adr
BGAVD.OB	Bravada Gold Corporation
BGBR.OB	Big Bear Mining Corp
BGBV.OB	Blue Gold Beverages
BGEM.OB	Blue Gem Enterprise
BGEME.OB	Blue Gem Enterprise
BGEPF.OB	Bunge Ltd Pfd
BGES.OB	Bio-Bridge Science
BGEZF.OB	Bison Gold Resources Inc.
BGKKF.OB	Bangkok Bank Public
BGLEH.OB	Baltimore Gas & El 6
BGLEI.OB	Baltimore Gas & El 7
BGLEN.OB	Baltimore Gas & El 6
BGLEP.OB	Baltimore Gas & El 6
BGLPF.OB	B2Gold Corp
BGMO.OB	Bergamo Acq Corp
BGMZF.OB	Barkerville Gold Mines Ltd.
BGNN.OB	B Green Innovations
BGOI.OB	Bonanza Oil & Gas
BGOMF.OB	Bendigo Mining Limited
BGOPF.OB	Bango Plc Cambridge
BGOZF.OB	Brazilian Gold
BGPIQ.OB	Borders Group
BGSI.OB	Bigsky Productions I
BGSWF.OB	Bergesen Worldwide
BGTH.OB	Bridgetech Holdings International Inc.
BGVF.OB	Bankgreenville Finan
BHBC.OB	Beverly Hills Bancorp Inc.
BHCG.OB	Blackhawk Cap Gr Bdc
BHDB.OB	Brotherhood Bancsh
BHKLY.OB	Boc Hong Kong Sp Adr
BHMNF.OB	Birch Mtn Res Ltd
BHPBF.OB	Bhp Billiton Plc
BHPLF.OB	Bhp Billition Ltd
BHRB.OB	Burke & Herbert Bk
BHRT.OB	Bioheart Inc.
BHVCF.OB	Bellhaven Copper & G
BHWB.OB	Blackhawk Bancorp Inc
BHWF.OB	Blackhawk Fund
BHWX.OB	Black Hawk Exploratn
BIBB.OB	Bibb Corp
BIBLF.OB	Brick Brewing Ltd
BICB.OB	Biocube Inc
BIEL.OB	Bioelectronics Corp
BIFC.OB	Biogold Fuels Corporation
BIGRF.OB	Big Red Diamond
BIHI.OB	Bacterin Intl Hldgs
BIIAF.OB	Buhler Industries In
BIKEQ.OB	Cannondale Corp
BILB.OB	Bill The Butcher Inc.
BILSU.OB	Belle Isle Corp [Net
BIMGF.OB	Baffinland Iron Mine
BIOAF.OB	Bioasis Technologies
BIOHF.OB	Biotech Holdings Ltd
BIOPF.OB	Biopetrol Industries
BIOQ.OB	Bioqual Inc
BIOR.OB	Biodrain Medical Inc
BIPH.OB	Biophan Techs Inc
BIQLF.OB	Bioquell Plc
BIRDF.OB	Bird Constr Income
BIREF.OB	Birchcliff Energ New
BIRMF.OB	Biorem Inc
BIRNF.OB	Bc Iron Limited
BISA.OB	Baltic Intl Usa Inc
BISU.OB	Bio-Solutions Corp.
BITKF.OB	Biosign Technologies Inc.
BITTF.OB	Bitterroot Resources Ltd
BIXZF.OB	Bioexx Proteins
BJCHF.OB	Beijing Cap Intl H
BJCT.OB	Bioject Medical Technologies In
BJINF.OB	Beijing Ent Hld Ord
BJINY.OB	Beijing Enterprises Holdings Ltd.
BJSAF.OB	Berjaya Sport Toto C
BKAHF.OB	Bank Of Ayudhya
BKEAF.OB	The Bank Of East Asia Limited
BKEAY.OB	Bank East Asia Ltd S
BKEP.OB	Blueknight Energy
BKESY.OB	Banco Espirto Sa Adr
BKFG.OB	Bkf Capital Grp
BKFY.OB	Bankshares Fayettevi
BKGM.OB	Bank Of Guam
BKHYY.OB	Bank Hapoalim Bm Adr
BKIWF.OB	Bank Of Iwate Ltd
BKIXF.OB	Bankers Inv Tr Plc O
BKJAY.OB	Bank Yokohama Ltd Ad
BKKPF.OB	Bangkok Bk Pub Co Lt
BKLRF.OB	Berkeley Resources L
BKMM.OB	Bekem Metals Inc.
BKMNF.OB	Barker Minerals Ltd
BKMP.OB	Blackout Media Corp
BKNIY.OB	Bankinter S A Spons
BKOT.OB	Bank On It Inc [Ca]
BKPG.OB	Bark Group Inc
BKPKF.OB	Bank Polska Kasa Opieki [Duplicate]
BKPR.OB	Bookkeeper Int.
BKQNF.OB	Bank Of Queensland
BKRKY.OB	Pt Bank Rakyat Adr
BKRS.OB	Bakers Footwear
BKSD.OB	Brookside Technology Holdings Corp.
BKSNF.OB	Bank Sarasin & Cie
BKTK.OB	Black Tusk Minerals
BKTOF.OB	Berner Kantonalbank
BKTPF.OB	Brookemont Cap Inc
BKUCF.OB	Blue Sky Uranium
BKUH.OB	Bakhu Holdings Corp
BKUNQ.OB	Bankunited Finl Cp
BKUT.OB	Bank Utica Ny
BKUTK.OB	Bank Of Utica
BKYI.OB	Bio-Key Intl Inc
BLAB.OB	Bio Lab Naturals Inc
BLAIF.OB	Black Isle Res Corp
BLAP.OB	Blast Applications
BLBLF.OB	Black Bull Resources
BLDH.OB	Bloodhound Srch New
BLDV.OB	Blue Diamond Venture
BLERF.OB	Black Earth Farming
BLEW.OB	Bluewave Group Inc
BLFE.OB	Bio-Life Labs Inc
BLFS.OB	Biolife Solutions
BLGA.OB	Blastgard International Inc
BLGFF.OB	Bear Lake Gold Ltd.
BLGO.OB	Biolargo Inc.
BLGW.OB	Bloggerwave Inc
BLHI.OB	Blue Holdings Inc
BLHK.OB	Blueharbor Bank [Nc]
BLIAF.OB	Bell Aliant Regl Com
BLKIA.OB	Belk Inc Del Cl A
BLKIB.OB	Belk Inc. Cl B
BLKL.OB	Blink Logic Inc
BLKMF.OB	Black Range Minerals
BLKPF.OB	Blackpearl Res Inc
BLKRF.OB	Blackrock New Energ
BLKWF.OB	Blkwtch Engy Svcs
BLLAF.OB	Billabong Intl Ltd A
BLLAY.OB	Billabong Intl Adr
BLLB.OB	Bell Buckle Holdings
BLLD.OB	Bulldog Technologies
BLLI.OB	Bell Industries New
BLLN.OB	Brilliant Technologs
BLLXF.OB	Bellatrix Explor
BLLZ.OB	Bullzi Security Inc.
BLMC.OB	Biloxi Marsh Lds Cor
BLMXF.OB	Bellamount Expl Ltd
BLNEF.OB	Bioline Rx Ltd
BLNKF.OB	Blinkx Plc
BLNMF.OB	Blue Note Mining Inc
BLOAQ.OB	Blockbuster Inc
BLOBQ.OB	Blockbuster Inc Cl B
BLOMF.OB	Blom As
BLPT.OB	Bluepoint Linux Sft
BLQN.OB	Balqon Corporation
BLRGZ.OB	Blue Ridge Re-Big Boulder Ut
BLRVQ.OB	Bullion River Gold
BLRZF.OB	Blackhawk Resource Corp.
BLSFF.OB	Bluescope Steel Ltd
BLSFY.OB	Bluescope Steel Adr
BLSP.OB	Blue Sphere Corp
BLTA.OB	Baltia Air Lines Inc
BLUBF.OB	Citadel Div Invst Ut
BLUG.OB	Blugrass Energy Inc
BLUNY.OB	Belluna Co Spons Adr
BLUS.OB	Bellus Health Inc
BLVDF.OB	Belvedere Resources
BLVE.OB	Belvedere Socal
BLVKF.OB	Blackstone Ventures Inc
BLVT.OB	Bulova Technologies
BLZE.OB	Blaze Energy Corp.
BLZN.OB	Blue Zone Inc
BMBLY.OB	Brambles Ltd Unsp Ad
BMBN.OB	Benchmark Banksh Va
BMCS.OB	Biotech Medics Ne
BMER.OB	Boomerang Systems
BMGI.OB	Big Star Media Group
BMGP.OB	Biomagnetics Diagnos
BMJJF.OB	Bmo Jr Gold Index Et
BMLS.OB	Burke Mills Inc
BMMCF.OB	Neomedyx Med Corp
BMNM.OB	Bimini Capital Mgmt
BMOD.OB	Biomoda Inc
BMOSF.OB	Banco Compartamos
BMRA.OB	Biomerica Inc
BMRMF.OB	Bains De Mer Et Du C
BMSN.OB	Bio-Matrix Scientific Group Inc.
BMSPF.OB	Biomass Secure Power
BMTL.OB	Biomedical Technology Solutions Holdings Inc.
BMXI.OB	Brookmount Explorations Inc.
BNBK.OB	Bnb Bancorp Inc Broo
BNBMF.OB	Bam Investments Ltd
BNCC.OB	Bnccorp Inc
BNCM.OB	Bounce Mobile Sys
BNDSF.OB	Banco De Sabadell Sa
BNDSY.OB	Banco De Sabadell Sa
BNEFF.OB	Bonterra Energy Corp
BNET.OB	Bion Environmental Technologies Inc.
BNEZ.OB	Ben Ezra Weinstein &
BNFI.OB	Bnc Finl Group Inc
BNGLF.OB	Bengal Energy Ltd
BNGOF.OB	Bingo.Com Ltd
BNGPY.OB	Benetton Gp S P A
BNGYF.OB	The Bank Of Nagoyaltd.
BNHLF.OB	Bioniche Life Scienc
BNIKF.OB	Benitec Ltd
BNKHF.OB	Boc Hong Kong Hldgs
BNKJF.OB	Bankers Petroleum Lt
BNKPF.OB	Bnk Pete Inc
BNLB.OB	Bond Laboratories
BNNLF.OB	Bannerman Resources
BNNP.OB	Bank Of Napa Na [Ca]
BNPCF.OB	Bnp Res Inc Cl A
BNPD.OB	Biocen Natural Products
BNPJF.OB	Banpu Pub Co Ltd Uts
BNPQF.OB	Bnp Paribas Ord Ff 2
BNPQY.OB	Bnp Paribas Spons Ad
BNPUF.OB	Bonavista Ene Tr Ut
BNPVP.OB	Boston Private Pfd
BNRJF.OB	Benton Res Corp
BNSTY.OB	Banesto Sa Spons Adr
BNTGF.OB	Brenntag Ag
BNTNF.OB	Bontan Corp Inc
BNXR.OB	Brinx Resources Ltd
BNYN.OB	Banyan Corp [Or]
BNZA.OB	Bonanza Gold Corp
BOALF.OB	Boral Ltd Ord New
BOALY.OB	Boral Ltd Spons Adr
BOARF.OB	Boart Longyear Ltd
BOBS.OB	Brazil Fast Foods
